Scenario;UserName;ModelName;Studyname;Attribute;Commodity;Process;Period;Region;Vintage;Timeslice;Pv
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2033";"REG1";"2033";"ANNUAL";"195,801987896177"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2033";"REG1";"2033";"ANNUAL";"4,03326712839912"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2033";"REG1";"2033";"ANNUAL";"0,0740754192457194"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"IMP-MOIL";"2032";"REG1";"2032";"ANNUAL";"562,83640500325"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"IMP-LOIL";"2032";"REG1";"2032";"ANNUAL";"100,755962173233"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"IMP-HOIL";"2032";"REG1";"2032";"ANNUAL";"6,41007440553869"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"IMP-GAS";"2032";"REG1";"2032";"ANNUAL";"300,746728139798"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM6";"2032";"REG1";"2032";"ANNUAL";"9,28134677255122"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM2";"2032";"REG1";"2032";"ANNUAL";"9,31504660061339"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2032";"REG1";"2032";"ANNUAL";"233,546861584029"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2032";"REG1";"2032";"ANNUAL";"6,63641824485494"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2032";"REG1";"2032";"ANNUAL";"0,136667297447545"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"IMP-MOIL";"2031";"REG1";"2031";"ANNUAL";"561,375767695719"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"IMP-LOIL";"2031";"REG1";"2031";"ANNUAL";"100,754879006379"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"IMP-GAS";"2031";"REG1";"2031";"ANNUAL";"293,517019100919"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM6";"2031";"REG1";"2031";"ANNUAL";"10,7419840800826"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM2";"2031";"REG1";"2031";"ANNUAL";"9,31504660061339"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2031";"REG1";"2031";"ANNUAL";"271,291735271882"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2031";"REG1";"2031";"ANNUAL";"7,12564004646676"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2031";"REG1";"2031";"ANNUAL";"0,19925917564937"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"IMP-MOIL";"2030";"REG1";"2030";"ANNUAL";"559,915130388187"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"IMP-LOIL";"2030";"REG1";"2030";"ANNUAL";"100,753772672672"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"IMP-GAS";"2030";"REG1";"2030";"ANNUAL";"286,322954702975"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM6";"2030";"REG1";"2030";"ANNUAL";"12,2026213876139"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM2";"2030";"REG1";"2030";"ANNUAL";"9,31504660061339"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2030";"REG1";"2030";"ANNUAL";"309,036608959735"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2030";"REG1";"2030";"ANNUAL";"7,61486184807858"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2030";"REG1";"2030";"ANNUAL";"0,261851053851196"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"IMP-MOIL";"2029";"REG1";"2029";"ANNUAL";"559,89423004611"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"IMP-LOIL";"2029";"REG1";"2029";"ANNUAL";"100,752081312436"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"IMP-GAS";"2029";"REG1";"2029";"ANNUAL";"279,496804876407"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM6";"2029";"REG1";"2029";"ANNUAL";"12,2235217296914"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM2";"2029";"REG1";"2029";"ANNUAL";"9,31504660061339"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2029";"REG1";"2029";"ANNUAL";"328,843843065872"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2029";"REG1";"2029";"ANNUAL";"8,31223358054217"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2029";"REG1";"2029";"ANNUAL";"0,262746684586453"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"IMP-MOIL";"2028";"REG1";"2028";"ANNUAL";"520,090775760571"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"IMP-LOIL";"2028";"REG1";"2028";"ANNUAL";"100,750385632318"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"IMP-GAS";"2028";"REG1";"2028";"ANNUAL";"271,696993330955"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM6";"2028";"REG1";"2028";"ANNUAL";"12,2444220717688"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM5";"2028";"REG1";"2028";"ANNUAL";"39,7825539434619"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM2";"2028";"REG1";"2028";"ANNUAL";"9,31504660061339"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2028";"REG1";"2028";"ANNUAL";"348,651077172008"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2028";"REG1";"2028";"ANNUAL";"9,00960531300575"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2028";"REG1";"2028";"ANNUAL";"0,263642315321711"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM5";"2028";"REG1";"2028";"ANNUAL";"0,984182950568584"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"IMP-MOIL";"2027";"REG1";"2027";"ANNUAL";"488,548859831532"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"IMP-LOIL";"2027";"REG1";"2027";"ANNUAL";"100,748685632318"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"IMP-GAS";"2027";"REG1";"2027";"ANNUAL";"264,112085702309"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM6";"2027";"REG1";"2027";"ANNUAL";"12,2653224138463"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM5";"2027";"REG1";"2027";"ANNUAL";"71,3035695304226"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM2";"2027";"REG1";"2027";"ANNUAL";"9,31504660061339"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2027";"REG1";"2027";"ANNUAL";"368,458311278144"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2027";"REG1";"2027";"ANNUAL";"9,70697704546933"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2027";"REG1";"2027";"ANNUAL";"0,264537946056969"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM5";"2027";"REG1";"2027";"ANNUAL";"1,76398321601614"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"IMP-MOIL";"2026";"REG1";"2026";"ANNUAL";"476,191860561107"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"IMP-LOIL";"2026";"REG1";"2026";"ANNUAL";"100,274295320215"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"IMP-GAS";"2026";"REG1";"2026";"ANNUAL";"256,804139840307"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM6";"2026";"REG1";"2026";"ANNUAL";"15,8366341558254"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM5";"2026";"REG1";"2026";"ANNUAL";"80,0892570588686"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM4";"2026";"REG1";"2026";"ANNUAL";"0,472685992221133"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM2";"2026";"REG1";"2026";"ANNUAL";"9,31504660061339"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2026";"REG1";"2026";"ANNUAL";"388,265545384281"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2026";"REG1";"2026";"ANNUAL";"10,5482150608437"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2026";"REG1";"2026";"ANNUAL";"0,417577381940272"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM5";"2026";"REG1";"2026";"ANNUAL";"1,98133285844503"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"IMP-MOIL";"2025";"REG1";"2025";"ANNUAL";"463,834861290682"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"IMP-LOIL";"2025";"REG1";"2025";"ANNUAL";"96,596261680201"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"IMP-GAS";"2025";"REG1";"2025";"ANNUAL";"249,506715209989"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM6";"2025";"REG1";"2025";"ANNUAL";"19,4079458978045"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM5";"2025";"REG1";"2025";"ANNUAL";"88,8749445873146"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM4";"2025";"REG1";"2025";"ANNUAL";"4,14901099247081"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM2";"2025";"REG1";"2025";"ANNUAL";"9,31504660061339"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2025";"REG1";"2025";"ANNUAL";"408,072779490417"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2025";"REG1";"2025";"ANNUAL";"11,389453076218"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2025";"REG1";"2025";"ANNUAL";"0,570616817823575"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM5";"2025";"REG1";"2025";"ANNUAL";"2,19868250087392"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"IMP-MOIL";"2024";"REG1";"2024";"ANNUAL";"461,365720994135"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"IMP-LOIL";"2024";"REG1";"2024";"ANNUAL";"80,8735583320853"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"IMP-GAS";"2024";"REG1";"2024";"ANNUAL";"192,751113068571"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM6";"2024";"REG1";"2024";"ANNUAL";"18,1085747216922"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM5";"2024";"REG1";"2024";"ANNUAL";"92,643456059974"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM4";"2024";"REG1";"2024";"ANNUAL";"4,38275809063817"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM2";"2024";"REG1";"2024";"ANNUAL";"24,8014055651537"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2024";"REG1";"2024";"ANNUAL";"396,495894704714"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2024";"REG1";"2024";"ANNUAL";"12,411874537938"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2024";"REG1";"2024";"ANNUAL";"0,514935587462808"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM5";"2024";"REG1";"2024";"ANNUAL";"2,29191192866995"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM2";"2024";"REG1";"2024";"ANNUAL";"36,3468717301537"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM1";"2024";"REG1";"2024";"ANNUAL";"14,116677927204"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"IMP-MOIL";"2023";"REG1";"2023";"ANNUAL";"458,896580697588"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"IMP-LOIL";"2023";"REG1";"2023";"ANNUAL";"18,4646424079169"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"IMP-GAS";"2023";"REG1";"2023";"ANNUAL";"11,6829554392579"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM6";"2023";"REG1";"2023";"ANNUAL";"16,8092035455799"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM5";"2023";"REG1";"2023";"ANNUAL";"96,4119675326334"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM4";"2023";"REG1";"2023";"ANNUAL";"4,61650518880554"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM2";"2023";"REG1";"2023";"ANNUAL";"86,9740057484507"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2023";"REG1";"2023";"ANNUAL";"384,919009919011"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2023";"REG1";"2023";"ANNUAL";"13,4342959996579"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2023";"REG1";"2023";"ANNUAL";"0,45925435710204"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM5";"2023";"REG1";"2023";"ANNUAL";"2,38514135646598"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM2";"2023";"REG1";"2023";"ANNUAL";"182,267519002164"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM1";"2023";"REG1";"2023";"ANNUAL";"42,9387572128992"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"IMP-MOIL";"2022";"REG1";"2022";"ANNUAL";"437,782815865316"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"IMP-LOIL";"2022";"REG1";"2022";"ANNUAL";"11,7360346493278"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM6";"2022";"REG1";"2022";"ANNUAL";"20,087844403555"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM5";"2022";"REG1";"2022";"ANNUAL";"114,24709150693"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM4";"2022";"REG1";"2022";"ANNUAL";"4,85025228697291"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM2";"2022";"REG1";"2022";"ANNUAL";"93,4663264088724"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2022";"REG1";"2022";"ANNUAL";"485,34168859039"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2022";"REG1";"2022";"ANNUAL";"13,4253138467277"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2022";"REG1";"2022";"ANNUAL";"0,599752130362912"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM5";"2022";"REG1";"2022";"ANNUAL";"2,82636554136184"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM2";"2022";"REG1";"2022";"ANNUAL";"197,505157934317"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM1";"2022";"REG1";"2022";"ANNUAL";"44,8513075748744"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"IMP-MOIL";"2021";"REG1";"2021";"ANNUAL";"416,669051033045"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"IMP-LOIL";"2021";"REG1";"2021";"ANNUAL";"5,00745553344275"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM6";"2021";"REG1";"2021";"ANNUAL";"23,3664852615301"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM5";"2021";"REG1";"2021";"ANNUAL";"132,082215481227"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM4";"2021";"REG1";"2021";"ANNUAL";"5,08399938514029"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM2";"2021";"REG1";"2021";"ANNUAL";"99,9586470692941"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2021";"REG1";"2021";"ANNUAL";"585,764367261769"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2021";"REG1";"2021";"ANNUAL";"13,4163316937975"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2021";"REG1";"2021";"ANNUAL";"0,740249903623783"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM5";"2021";"REG1";"2021";"ANNUAL";"3,2675897262577"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM2";"2021";"REG1";"2021";"ANNUAL";"212,74279686647"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM1";"2021";"REG1";"2021";"ANNUAL";"46,7638579368496"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"IMP-MOIL";"2020";"REG1";"2020";"ANNUAL";"395,555286200773"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM6";"2020";"REG1";"2020";"ANNUAL";"26,6451261195053"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM5";"2020";"REG1";"2020";"ANNUAL";"149,917339455523"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM4";"2020";"REG1";"2020";"ANNUAL";"5,31774648330766"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM2";"2020";"REG1";"2020";"ANNUAL";"106,450967729716"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2020";"REG1";"2020";"ANNUAL";"686,187045933149"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2020";"REG1";"2020";"ANNUAL";"13,4073495408673"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2020";"REG1";"2020";"ANNUAL";"0,880747676884654"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM5";"2020";"REG1";"2020";"ANNUAL";"3,70881391115357"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM2";"2020";"REG1";"2020";"ANNUAL";"227,980435798623"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM1";"2020";"REG1";"2020";"ANNUAL";"48,6764082988248"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"IMP-MOIL";"2019";"REG1";"2019";"ANNUAL";"322,41393843968"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM6";"2019";"REG1";"2019";"ANNUAL";"28,5864947386426"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"MOIL";"COL-MOIL-CAM5";"2019";"REG1";"2019";"ANNUAL";"161,172720153092"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM4";"2019";"REG1";"2019";"ANNUAL";"5,62746138837941"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"LOIL";"COL-LOIL-CAM2";"2019";"REG1";"2019";"ANNUAL";"108,432465166324"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"HOIL";"COL-HOIL-CAM3";"2019";"REG1";"2019";"ANNUAL";"724,934710133734"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM7";"2019";"REG1";"2019";"ANNUAL";"13,6550910313673"
"ibau_elc";"julian";"TIMES-UIS-v1-Nov";"pilot_runs";"VAR_FOut";"GAS";"COL-GAS-CAM6";"2019";"REG1";"2019";"ANNUAL";"0,96394006662257"
